mm,N,sec,mm/mm,sec.1,Stress,Sample Type,Sample Number,Cross Section,Sample ID
16.756335273385,3.10144090652466,20.1119995117188,0.22945499420166,24.6993999481201,0.32306676109631877,laser-oven,2,9.6,laser-oven_2
16.8398972600698,3.30755376815796,20.2119998931885,0.230671003460884,24.7994003295898,0.3445368508497875,laser-oven,2,9.6,laser-oven_2
16.9229805469513,3.28493976593018,20.3120002746582,0.231784000992775,24.9001998901367,0.34218122561772707,laser-oven,2,9.6,laser-oven_2
17.0062445104122,2.90550661087036,20.4120006561279,0.233052000403404,24.9993000030518,0.3026569386323292,laser-oven,2,9.6,laser-oven_2
17.0896258205175,3.66558074951172,20.511999130249,0.234142005443573,24.9993000030518,0.3818313280741375,laser-oven,2,9.6,laser-oven_2
17.1729475259781,3.48248100280762,20.6119995117188,0.235459998250008,25.1993999481201,0.3627584377924604,laser-oven,2,9.6,laser-oven_2
17.2560922801495,3.52599000930786,20.7119998931885,0.236539006233215,25.1993999481201,0.36729062596956874,laser-oven,2,9.6,laser-oven_2
17.339950427413,3.1702196598053,20.8120002746582,0.237715005874634,25.3994007110596,0.3302312145630521,laser-oven,2,9.6,laser-oven_2
17.42291636765,3.64671087265015,20.9120006561279,0.239028006792068,25.4993991851807,0.37986571590105733,laser-oven,2,9.6,laser-oven_2
17.5063572824001,3.40550899505615,21.011999130249,0.240566000342369,25.4993991851807,0.35474052031834896,laser-oven,2,9.6,laser-oven_2
17.5895020365715,3.63272309303284,21.1119995117188,0.241819992661476,25.6993999481201,0.3784086555242542,laser-oven,2,9.6,laser-oven_2
17.6730621606112,3.66825699806213,21.2119998931885,0.243136003613472,25.6993999481201,0.3821101039648052,laser-oven,2,9.6,laser-oven_2
17.756026238203,3.76189708709717,21.3120002746582,0.244297996163368,25.8994007110596,0.39186427990595524,laser-oven,2,9.6,laser-oven_2
17.8397670388222,3.2381694316864,21.4120006561279,0.245208993554115,25.9993991851807,0.3373093158006667,laser-oven,2,9.6,laser-oven_2
17.923267558217,3.77641987800598,21.511999130249,0.246383994817734,26.0993995666504,0.39337707062562294,laser-oven,2,9.6,laser-oven_2
18.0064123123884,3.76257634162903,21.6119995117188,0.247338995337486,26.1993999481201,0.39193503558635734,laser-oven,2,9.6,laser-oven_2
18.089734017849,3.37580561637878,21.7119998931885,0.248539000749588,26.1993999481201,0.3516464183727896,laser-oven,2,9.6,laser-oven_2
18.1731153279543,3.35547566413879,21.8120002746582,0.2499990016222,26.3994007110596,0.3495287150144573,laser-oven,2,9.6,laser-oven_2
18.2563196867704,3.68922448158264,21.9120006561279,0.250907987356186,26.3994007110596,0.384294216831525,laser-oven,2,9.6,laser-oven_2
18.3397009968758,2.80967283248901,22.011999130249,0.252119988203049,26.5993995666504,0.2926742533842719,laser-oven,2,9.6,laser-oven_2
18.4227265417576,3.16207718849182,22.1119995117188,0.253212988376617,26.6993999481201,0.3293830404678979,laser-oven,2,9.6,laser-oven_2
18.5064654797316,3.33696317672729,22.2119998931885,0.254256010055542,26.7992992401123,0.3476003309090927,laser-oven,2,9.6,laser-oven_2
