Crosshead,Load,Time,Strain,Video Time,Group
19.0897826105356,6.308748590124345,22.9120006561279,0.33140036523272126,25.9995002746582,oven-laser
19.1731639206409,6.336291149854273,23.011999130249,0.3328192124425993,26.0993995666504,oven-laser
19.2564278841019,6.331484552919391,23.1119995117188,0.33416115105865135,26.1993999481201,oven-laser
19.3399880081415,6.348954942012953,23.2119998931885,0.33553498420058736,26.2994995117188,oven-laser
19.4227751344442,6.361158571333488,23.3120002746582,0.33693939460899824,26.3994007110596,oven-laser
19.5065140724182,6.354940819030494,23.4120006561279,0.3383504160404805,26.4995002746582,oven-laser
19.5894781500101,6.364022257578462,23.511999130249,0.33974548067509924,26.5995006561279,oven-laser
19.6730401366949,6.371821778241449,23.6119995117188,0.3411277174542876,26.7005996704102,oven-laser
19.7566598653793,6.383676978031053,23.7119998931885,0.3425172448263172,26.7994003295898,oven-laser
19.8394469916821,6.414113955879445,23.8120002746582,0.34387278992962805,26.8994007110596,oven-laser
19.9232455343008,6.438008817735358,23.9120006561279,0.34524657632439826,26.9995002746582,oven-laser
20.0064480304718,6.477010645285971,24.011999130249,0.34659409231321625,27.0993995666504,oven-laser
20.0896523892879,6.481282603788811,24.1119995117188,0.34794695791712105,27.1993999481201,oven-laser
20.1735701411963,6.497551876090171,24.2119998931885,0.34932688465956585,27.2994995117188,oven-laser
20.2565956860781,6.50383873851327,24.3120002746582,0.35060667694009157,27.3994007110596,oven-laser
20.3397385776043,6.522466071407456,24.4120006561279,0.35191230337346585,27.4995002746582,oven-laser
20.4231198877096,6.539809106626729,24.511999130249,0.35322214334584107,27.5993995666504,oven-laser
20.5063838511705,6.57803112213693,24.6119995117188,0.3545064988817723,27.6993999481201,oven-laser
20.5897651612759,6.614371535844727,24.7119998931885,0.35579193241000906,27.7994003295898,oven-laser
20.6730887293816,6.655806714479041,24.8120002746582,0.35705840773247693,27.899299621582,oven-laser
20.7566488534212,6.704366364195632,24.9120006561279,0.35837943499606706,27.9993991851807,oven-laser
20.8396147936583,6.754746574942051,25.011999130249,0.3597233513241775,28.0993995666504,oven-laser
20.9227576851845,6.776641180502135,25.1119995117188,0.3610424278725671,28.1993999481201,oven-laser
21.0062582045794,6.801457218821819,25.2119998931885,0.36235587494391075,28.2994995117188,oven-laser
21.0896413773298,6.86742682059319,25.3120002746582,0.3636624311389995,28.3994007110596,oven-laser
21.1729630827904,6.95589858985638,25.4120006561279,0.365003548170455,28.4993991851807,oven-laser
21.2564654648304,6.998704148012013,25.511999130249,0.36631155418922556,28.5993995666504,oven-laser
21.3401447981596,7.046438071537327,25.6119995117188,0.36762015529116243,28.6993999481201,oven-laser
21.4231684803963,7.11217429428348,25.7119998931885,0.3689158014621432,28.7994003295898,oven-laser
21.5061940252781,7.164541326958037,25.8120002746582,0.3702062622281649,28.899299621582,oven-laser
21.5898733586073,7.219668870516929,25.9120006561279,0.3714877076542939,28.9995994567871,oven-laser
21.6727200895548,7.2644192599094755,26.011999130249,0.37277404780051304,29.0995006561279,oven-laser
21.7565782368183,7.314967989134972,26.1119995117188,0.37409169949628485,29.1993999481201,oven-laser
21.8398999422789,7.357750003454569,26.2119998931885,0.3753970551139056,29.2994003295898,oven-laser
21.9230446964502,7.39212584708771,26.3120002746582,0.3766804088830007,29.3994998931885,oven-laser
22.0065452158451,7.421891758045705,26.4120006561279,0.3779823553313579,29.4993991851807,oven-laser
22.089809179306,7.467091702380428,26.511999130249,0.37926394978192457,29.5993995666504,oven-laser
22.173011675477,7.517440846444527,26.6119995117188,0.38054933743177144,29.6993007659912,oven-laser
22.2564544528723,7.570491151643131,26.7119998931885,0.3818651448053308,29.7994003295898,oven-laser
22.3395377397537,7.619676479841678,26.8120002746582,0.3831335835283429,29.899299621582,oven-laser
22.4232170730829,7.672909163561608,26.9120006561279,0.3844134950444848,29.9993991851807,oven-laser
22.5066598504782,7.710786812814723,27.011999130249,0.38568854023135113,30.0993995666504,oven-laser
22.5900411605835,7.77229968341795,27.1119995117188,0.38694469054466185,30.1993007659912,oven-laser
22.6731263101101,7.800922260420901,27.2119998931885,0.388222053448872,30.2994003295898,oven-laser
22.7563884109259,7.818522777963432,27.3120002746582,0.38953929340627735,30.3994007110596,oven-laser
22.839592769742,7.847394948204685,27.4120006561279,0.390794650677015,30.4993991851807,oven-laser
22.9226164519787,7.881796237200953,27.511999130249,0.3920413620975239,30.5993003845215,oven-laser
23.0064149945974,7.910876836950567,27.6119995117188,0.39329335453424763,30.6993999481201,oven-laser
23.0899173766375,7.943299190651912,27.7119998931885,0.39457675392859276,30.7992992401123,oven-laser
23.1728814542294,7.994617271018466,27.8120002746582,0.39583253000671115,30.899299621582,oven-laser
23.2567992061377,8.034446857482738,27.9120006561279,0.39709838666890535,30.9993991851807,oven-laser
23.3397651463747,8.054618169589242,28.011999130249,0.39836776848903865,31.0993995666504,oven-laser
23.4233252704144,8.083073001244045,28.1119995117188,0.39959017714406325,31.2003993988037,oven-laser
23.5062316060066,8.132508166991219,28.2119998931885,0.40086486151957423,31.2994003295898,oven-laser
23.5899705439806,8.153313924345698,28.3120002746582,0.40218276090761884,31.399299621582,oven-laser
23.6730556935072,8.163847490312875,28.4120006561279,0.40345939856618096,31.4993000030518,oven-laser
23.7559601664543,8.186229125059544,28.511999130249,0.4047181086471276,31.5993003845215,oven-laser
23.8396394997835,8.22637778223336,28.6119995117188,0.4059676437703474,31.6993007659912,oven-laser
23.9229630678892,8.245694066019729,28.7119998931885,0.40721196189878145,31.7992992401123,oven-laser
24.0060463547707,8.281518580923434,28.8120002746582,0.4084554401355453,31.8994007110596,oven-laser
24.0901429206133,8.308410956452573,28.9120006561279,0.4097053846709452,31.9993991851807,oven-laser
24.1732280701399,8.328140889404668,29.011999130249,0.41089603657701385,32.0993003845215,oven-laser
24.2565497756004,8.341429936606477,29.1119995117188,0.4121403800234823,32.1992988586426,oven-laser
24.3397541344166,8.371745907281104,29.2119998931885,0.41339775968647297,32.2993011474609,oven-laser
24.422837421298,8.41071813704632,29.3120002746582,0.41453130542248334,32.399299621582,oven-laser
24.5064590126276,8.44837887479455,29.4120006561279,0.4157155019129043,32.4992980957031,oven-laser
24.5894230902195,8.469079469720281,29.511999130249,0.41692575170034785,32.5993003845215,oven-laser
24.6731620281935,8.505635978707504,29.6119995117188,0.4181531820605329,32.7000007629395,oven-laser
