File Path: C:\Users\apk5101\Desktop\220114_cbPDMS_Oven_and_Laser\220114_cbPDMS_laser_808nm_1k3k_2 01-14-22 17 37 09 PM\DAQ- Crosshead, … - (Timed).txt   
Test: MTS EM Tension (Simplified) with Video Extensometer apk5101 6
Test Run: 220114_cbPDMS_laser_808nm_1k3k_2
Date: 1/14/2022 5:31:59 PM


Crosshead 	Load 	Time 	Strain 1 	Video Time 
mm	N	sec	mm/mm	sec
0.0860621803440154	0.650631368160248	0.112000003457069	4.30690988650895E-06	5.09989976882935
0.169682447449304	0.770949184894562	0.211999997496605	0.000450857012765482	5.19990015029907
0.253838748903945	1.16146314144135	0.312000006437302	0.000450857012765482	5.29990005493164
0.33733990858309	0.558004856109619	0.412000000476837	0.00332633010111749	5.49989986419678
0.420900643803179	0.658341765403748	0.512000024318695	0.00451985979452729	5.49989986419678
0.504759140312672	0.870852768421173	0.611999988555908	0.00597485015168786	5.69990015029907
0.588319846428931	0.793466210365295	0.712000012397766	0.00725093018263578	5.69990015029907
0.671761459670961	1.05450284481049	0.811999976634979	0.00725093018263578	5.79990005493164
0.755381712224334	1.26648652553558	0.912000000476837	0.0100638000294566	5.89989995956421
0.839061569422483	0.785825490951538	1.01199996471405	0.0100638000294566	5.99980020523071
0.922443636227399	0.86444103717804	1.11199998855591	0.0127074001356959	6.19990015029907
1.00582570303231	0.623297214508057	1.21200001239777	0.0139907002449036	6.19990015029907
1.08938640914857	1.50496006011963	1.31200003623962	0.0153580997139215	6.39989995956421
1.17253023199737	0.626563906669617	1.41199994087219	0.0166308004409075	6.39989995956421
1.25609093811363	1.07441198825836	1.51199996471405	0.01799519918859	6.49980020523071
1.33929424919188	0.56121826171875	1.61199998855591	0.0190980993211269	6.69990015029907
1.42291455995291	1.01680374145508	1.71200001239777	0.0207768995314837	6.69990015029907
1.50635617319494	0.559585571289063	1.81200003623962	0.0219906996935606	6.89989995956421
1.58932129852474	1.18103182315826	1.91199994087219	0.0233629997819662	6.89989995956421
1.67300109751523	1.33727657794952	2.01200008392334	0.0233629997819662	6.99989986419678
1.7562045250088	0.508681654930115	2.11199998855591	0.0258920006453991	7.09989976882935
1.83899095281959	0.681797742843628	2.21199989318848	0.0258920006453991	7.2003002166748
1.92344503011554	0.631972849369049	2.31200003623962	0.0298161990940571	7.40010023117065
2.00635055080056	1.20736980438232	2.41199994087219	0.0298161990940571	7.40010023117065
2.08991137333214	1.27342486381531	2.51200008392334	0.0311044994741678	7.59980010986328
2.17293598689139	1.31106150150299	2.61199998855591	0.0323508009314537	7.59980010986328
2.25661578588188	1.24593222141266	2.71199989318848	0.0323508009314537	7.69990015029907
2.33964063227177	1.3450710773468	2.81200003623962	0.0345386005938053	7.79979991912842
2.42302264086902	1.3163435459137	2.91199994087219	0.0345386005938053	7.89979982376099
2.50658323056996	1.37348103523254	3.01200008392334	0.037287998944521	8.09980010986328
2.58966744877398	0.679205060005188	3.11199998855591	0.0386237017810345	8.09980010986328
2.67287087626755	1.37361919879913	3.21199989318848	0.0386237017810345	8.19989967346191
2.75655067525804	0.732174336910248	3.31200003623962	0.0411119014024734	8.29979991912842
2.83987331204116	1.39021039009094	3.41199994087219	0.0411119014024734	8.39980030059814
2.92307650670409	0.344456195831299	3.51200008392334	0.0436927005648613	8.5999002456665
3.00622032955289	1.22087383270264	3.61199998855591	0.045007299631834	8.5999002456665
3.08995973318815	1.2304220199585	3.71199989318848	0.0463403984904289	8.69989967346191
3.17298457957804	0.84227055311203	3.81200003623962	0.0476635992527008	8.79990005493164
3.25630698353052	1.46085906028748	3.91199994087219	0.0476635992527008	8.89980030059814
3.33974859677255	1.74591684341431	4.01200008392334	0.0501319989562035	9.09980010986328
3.4227732103318	2.20664072036743	4.11199998855591	0.0514376014471054	9.09980010986328
