File Path: C:\Users\apk5101\Desktop\220114_cbPDMS_Oven_and_Laser\220114_cbPDMS_laser_808nm_1k3k_Oven_100C_3_real3 01-14-22 17 37 09 PM\DAQ- Crosshead, … - (Timed).txt   
Test: MTS EM Tension (Simplified) with Video Extensometer apk5101 6
Test Run: 220114_cbPDMS_laser_808nm_1k3k_Oven_100C_3_real3
Date: 1/14/2022 5:25:34 PM


Crosshead 	Load 	Time 	Strain 1 	Video Time 
mm	N	sec	mm/mm	sec
0.0858835046528839	0.847458600997925	0.112000003457069	-1.24377002066467E-05	4.09999990463257
0.170218481798656	0.664454340934753	0.211999997496605	0.000904210028238595	4.19990015029907
0.253540958510712	0.00367436790838838	0.312000006437302	0.00337577005848289	4.29990005493164
0.337637698976323	-0.678850650787354	0.412000000476837	0.00580359017476439	4.40140008926392
0.421257980633527	0.0708282366394997	0.512000024318695	0.00818635988980532	4.49989986419678
0.50499738426879	1.05323374271393	0.611999988555908	0.0105280000716448	4.69980001449585
0.588438997510821	0.410049706697464	0.712000012397766	0.0127001004293561	4.69980001449585
0.672059250064194	0.150660917162895	0.811999976634979	0.0147940004244447	4.79990005493164
0.755560409743339	0.601396322250366	0.912000000476837	0.0167418997734785	4.89989995956421
0.838882871903479	0.707618296146393	1.01199996471405	0.0187429003417492	4.99989986419678
0.922324485145509	0.577958047389984	1.11199998855591	0.0205144006758928	5.09989976882935
1.00564700551331	0.219250872731209	1.21200001239777	0.0222701001912355	5.19980001449585
1.0893268045038	0.322262048721313	1.31200003623962	0.0238738004118204	5.29990005493164
1.17270881310105	0.220729038119316	1.41199994087219	0.0256529003381729	5.39989995956421
1.25603133346885	0.0739285722374916	1.51199996471405	0.0273052006959915	5.49989986419678
1.33965164422989	0.803033471107483	1.61199998855591	0.0273052006959915	5.59999990463257
1.42273586243391	1.37080752849579	1.71200001239777	0.0303803998976946	5.69980001449585
1.50605838280171	0.492888689041138	1.81200003623962	0.0319001004099846	5.79990005493164
1.58961908891797	0.716682553291321	1.91199994087219	0.0334604009985924	5.89979982376099
1.67276291176677	1.07887673377991	2.01200008392334	0.0350962989032269	5.99989986419678
1.75638310611248	0.714790761470795	2.11199998855591	0.0366802997887135	6.09980010986328
1.83970562648028	1.14766061306	2.21199989318848	0.0382881984114647	6.19980001449585
1.92314723972231	1.16125214099884	2.31200003623962	0.039802398532629	6.29990005493164
2.00652936473489	0.688366651535034	2.41199994087219	0.0413084998726845	6.39979982376099
2.08955397829413	1.75479996204376	2.51200008392334	0.0427486002445221	6.59980010986328
2.17293598689139	0.750150978565216	2.61199998855591	0.0443827994167805	6.59980010986328
2.25625839084387	1.18453907966614	2.71199989318848	0.045941099524498	6.69980001449585
2.33940221369267	1.26418042182922	2.81200003623962	0.0473727993667126	6.80159997940063
2.42332043126225	0.62139493227005	2.91199994087219	0.0488216988742352	6.89979982376099
2.50658323056996	1.06766617298126	3.01200008392334	0.0503316000103951	6.99989986419678
2.58996523916721	1.48760604858398	3.11199998855591	0.0517886988818645	7.10020017623901
2.6729900855571	1.78999900817871	3.21199989318848	0.0533334016799927	7.19980001449585
2.75655067525804	1.58630764484406	3.31200003623962	0.0548540018498898	7.29979991912842
2.83951591700315	0.69639790058136	3.41199994087219	0.0564000010490417	7.40150022506714
2.92313611134887	1.11311841011047	3.51200008392334	0.0577856004238129	7.49980020523071
3.00663732923567	1.40786218643188	3.61199998855591	0.0592187009751797	7.59980010986328
3.08978115208447	1.35245990753174	3.71199989318848	0.0607293993234634	7.69980001449585
3.17310355603695	1.31952154636383	3.81200003623962	0.0621910989284515	7.79990005493164
3.25654516927898	1.47460901737213	3.91199994087219	0.0636795982718468	7.89979982376099
3.33986757323146	1.23554491996765	4.01200008392334	0.0651893019676208	7.99980020523071
3.42319021001458	1.26602947711945	4.11199998855591	0.0667010992765427	8.09980010986328
3.5062744282186	1.40257358551025	4.21199989318848	0.0681786984205246	8.19979953765869
3.58995422720909	1.73191142082214	4.31199979782104	0.0687860995531082	8.29979991912842
3.67303844541311	1.96749079227448	4.41200017929077	0.0718106031417847	8.50010013580322
3.75648005865514	1.80984604358673	4.51200008392334	0.0731116011738777	8.50010013580322
3.83974309079349	2.32771897315979	4.61199998855591	0.0745514035224915	8.60190010070801
3.92276747152209	2.04413437843323	4.71199989318848	0.0759920999407768	8.70230007171631
4.00638813152909	2.67519021034241	4.81199979782104	0.0773957967758179	8.79979991912842
4.08988911658525	1.40462112426758	4.91200017929077	0.0788810029625893	8.99979972839355
4.17303293943405	1.19008421897888	5.01200008392334	0.0802579000592232	8.99979972839355
4.25665313377976	1.83541178703308	5.11199998855591	0.0818156972527504	9.09980010986328
4.33973735198379	1.9177770614624	5.21199989318848	0.083279199898243	9.19979953765869
4.42294077947736	2.11269807815552	5.31199979782104	0.0848146006464958	9.29979991912842
4.50608460232615	1.86321318149567	5.41200017929077	0.0864055007696152	9.39980030059814
4.58970479667187	1.45765161514282	5.51200008392334	0.0878382995724678	9.49979972839355
4.67278901487589	1.2522394657135	5.61199998855591	0.0895178020000458	9.59980010986328
4.75658802315593	1.62411332130432	5.71199989318848	0.091026596724987	9.69989967346191
4.83985105529428	1.84172260761261	5.81199979782104	0.0924037024378777	9.79979991912842
4.9229352734983	1.46339583396912	5.91200017929077	0.0938732996582985	9.89970016479492
5.00655546784401	1.93961584568024	6.01200008392334	0.0952915027737617	9.99979972839355
5.08981849998236	1.91024649143219	6.11199998855591	0.0968054011464119	10.1997995376587
5.17272390425205	1.79664981365204	6.21199989318848	0.0981955975294113	10.1997995376587
5.25652291253209	1.88146865367889	6.31199979782104	0.0996896997094154	10.2997999191284
5.33978594467044	1.97821116447449	6.41200017929077	0.101318001747131	10.3999004364014
5.42298937216401	2.06789493560791	6.51200008392334	0.10283900052309	10.4996995925903
5.50654996186495	1.93048083782196	6.61199998855591	0.104409001767635	10.6997003555298
5.58957457542419	1.54235661029816	6.71199989318848	0.106118999421597	10.6997003555298
